file_abs_path_native,file_id_native,download_url_native,file_md5,file_abs_path_croissant,file_id_croissant,download_url_croissant,file_abs_path_match,file_id_match
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/10_MPa_Trial2.csv,885726,https://borealisdata.ca/api/access/datafile/885726?format=original,9dd7b49fa02b975c68d5618b09291444,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/10_MPa_Trial2.csv,885763,https://borealisdata.ca/api/access/datafile/885763,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path1_80_Trial4.csv,885815,https://borealisdata.ca/api/access/datafile/885815?format=original,9ebc4d29700d6bb005cdc020fe3824c5,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/Press_Path1_80_Trial4.csv,885790,https://borealisdata.ca/api/access/datafile/885790?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path1_80_Trial1.csv,885814,https://borealisdata.ca/api/access/datafile/885814?format=original,9f45b9579455cd5d70f3328b3f494fa3,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/Press_Path1_80_Trial1.csv,885792,https://borealisdata.ca/api/access/datafile/885792,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/15_MPa_Trial1.csv,885805,https://borealisdata.ca/api/access/datafile/885805,a529c60198066c76f862f6feb3fb2e6e,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/15_MPa_Trial1.csv,885791,https://borealisdata.ca/api/access/datafile/885791?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/8_MPa_Trial1.csv,885745,https://borealisdata.ca/api/access/datafile/885745?format=original,a657b3341e9c3a182ba449ed88de7412,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/8_MPa_Trial1.csv,885777,https://borealisdata.ca/api/access/datafile/885777?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/6_MPa_Trial2.csv,885803,https://borealisdata.ca/api/access/datafile/885803?format=original,aa195a717f137b2a83d3988f24cf9620,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/6_MPa_Trial2.csv,885759,https://borealisdata.ca/api/access/datafile/885759,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/10_MPa_Trial1.csv,885775,https://borealisdata.ca/api/access/datafile/885775,ab0630e58cec7545e72567cc397368ee,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/10_MPa_Trial1.csv,885734,https://borealisdata.ca/api/access/datafile/885734,True,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/15_MPa_Trial1.csv,885824,https://borealisdata.ca/api/access/datafile/885824?format=original,ae613146e6ce00d4fcd1e0cadeeaf7e5,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/15_MPa_Trial1.csv,885799,https://borealisdata.ca/api/access/datafile/885799,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Roughness_Measurements.csv,885748,https://borealisdata.ca/api/access/datafile/885748?format=original,afbd72ffe2095a63e3edc3900dccb03d,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/Roughness_Measurements.csv,885822,https://borealisdata.ca/api/access/datafile/885822?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/10_MPa_Trial3.csv,885781,https://borealisdata.ca/api/access/datafile/885781?format=original,afe95364d5985c8b225fea0c611a0664,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/10_MPa_Trial3.csv,885779,https://borealisdata.ca/api/access/datafile/885779?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path1_80_Trial5.csv,885783,https://borealisdata.ca/api/access/datafile/885783?format=original,b1afead380e25232e660b26cbee75b21,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/Press_Path1_80_Trial5.csv,885760,https://borealisdata.ca/api/access/datafile/885760,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/25_MPa_Trial2.csv,885747,https://borealisdata.ca/api/access/datafile/885747?format=original,b1b3dcf33b3ce85e594684a0db888c7a,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/25_MPa_Trial2.csv,885755,https://borealisdata.ca/api/access/datafile/885755,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/15_MPa_Trial2.csv,885820,https://borealisdata.ca/api/access/datafile/885820?format=original,b1cdcbc5884bbd7a1e62de12ec5447b6,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/15_MPa_Trial2.csv,885817,https://borealisdata.ca/api/access/datafile/885817?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/10_MPa_Trial1.csv,885801,https://borealisdata.ca/api/access/datafile/885801?format=original,b46db1d82d54f93fcc2466dc7fc5aa65,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/10_MPa_Trial1.csv,885804,https://borealisdata.ca/api/access/datafile/885804?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path2_150_Trial6.csv,885821,https://borealisdata.ca/api/access/datafile/885821?format=original,b5116cc72b1d430b0e52dc543fbd8a70,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/Press_Path2_150_Trial6.csv,885806,https://borealisdata.ca/api/access/datafile/885806?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/get_kb.m,885730,https://borealisdata.ca/api/access/datafile/885730,bd8137c5bdc25c6ab9f5eeccd378255c,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/get_kb.m,885819,https://borealisdata.ca/api/access/datafile/885819?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/ierfc.m,885823,https://borealisdata.ca/api/access/datafile/885823,c4900e8659a8ad8899b683b0467283f3,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/ierfc.m,885818,https://borealisdata.ca/api/access/datafile/885818?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/IHC_analysis.m,885744,https://borealisdata.ca/api/access/datafile/885744,c4c4c5efe680247102483496ef20915f,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/IHC_analysis.m,885805,https://borealisdata.ca/api/access/datafile/885805,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/6_MPa_Trial3.csv,885738,https://borealisdata.ca/api/access/datafile/885738?format=original,c4f6f93c91a63503351865786d454461,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/6_MPa_Trial3.csv,885748,https://borealisdata.ca/api/access/datafile/885748?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/main.m,885732,https://borealisdata.ca/api/access/datafile/885732,c58b1ca9de6a4d7186926a0bbd18b9fc,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/main.m,885816,https://borealisdata.ca/api/access/datafile/885816?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/blankEnergyBalance.m,885763,https://borealisdata.ca/api/access/datafile/885763,c96cf24404e436f9ea09a546a7496ed8,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/blankEnergyBalance.m,885764,https://borealisdata.ca/api/access/datafile/885764,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path2_150_Trial8.csv,885733,https://borealisdata.ca/api/access/datafile/885733?format=original,ca32278957c989306cc26a2c70ccb149,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/Press_Path2_150_Trial8.csv,885787,https://borealisdata.ca/api/access/datafile/885787?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/8_MPa_Trial2.csv,885752,https://borealisdata.ca/api/access/datafile/885752?format=original,cc4fdae18a65043bb7e34eb83986d695,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/8_MPa_Trial2.csv,885788,https://borealisdata.ca/api/access/datafile/885788?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/40_MPa_Trial2.csv,885809,https://borealisdata.ca/api/access/datafile/885809?format=original,cdc4510a0f88a49a75c649cf057ebc07,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/40_MPa_Trial2.csv,885800,https://borealisdata.ca/api/access/datafile/885800,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/plots.m,885771,https://borealisdata.ca/api/access/datafile/885771,ce416341eef808dbc48d50cf48e1c83d,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/plots.m,885824,https://borealisdata.ca/api/access/datafile/885824?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/6_MPa_Trial1.csv,885734,https://borealisdata.ca/api/access/datafile/885734,ceda645cca0e4500e62fa542a81734ea,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/6_MPa_Trial1.csv,885745,https://borealisdata.ca/api/access/datafile/885745?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path1_80_Trial8.csv,885777,https://borealisdata.ca/api/access/datafile/885777?format=original,d58b02002620483cfc830787b5f5f1e9,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/Press_Path1_80_Trial8.csv,885747,https://borealisdata.ca/api/access/datafile/885747?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/25_MPa_Trial2.csv,885761,https://borealisdata.ca/api/access/datafile/885761,d6c2d53864f6300f7559976f8a7b991e,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/25_MPa_Trial2.csv,885803,https://borealisdata.ca/api/access/datafile/885803?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path2_150_Trial10.csv,885770,https://borealisdata.ca/api/access/datafile/885770?format=original,d8768c4cfd8e1168a2e516840f8ffd6c,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/Press_Path2_150_Trial10.csv,885743,https://borealisdata.ca/api/access/datafile/885743,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/10_MPa_Trial2.csv,885819,https://borealisdata.ca/api/access/datafile/885819?format=original,d8c7db8b65bcb87919969f88a9f7d712,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/10_MPa_Trial2.csv,885771,https://borealisdata.ca/api/access/datafile/885771,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path2_150_Trial1.csv,885793,https://borealisdata.ca/api/access/datafile/885793?format=original,dcc65caa965a11b3ad097f6a2a9362cf,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/Press_Path2_150_Trial1.csv,885729,https://borealisdata.ca/api/access/datafile/885729?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/6_MPa_Trial2.csv,885784,https://borealisdata.ca/api/access/datafile/885784?format=original,ddde93086fb70d95307d68c4dd606e5b,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/6_MPa_Trial2.csv,885765,https://borealisdata.ca/api/access/datafile/885765,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/8_MPa_Trial1.csv,885825,https://borealisdata.ca/api/access/datafile/885825?format=original,e099abf6b6bb9a2f72a30a256598dbc2,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/8_MPa_Trial1.csv,885774,https://borealisdata.ca/api/access/datafile/885774?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/0point2_MPa_Trial1.csv,885822,https://borealisdata.ca/api/access/datafile/885822?format=original,e0ffd6b744abd37b202b22b8cefb6aae,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/0point2_MPa_Trial1.csv,885793,https://borealisdata.ca/api/access/datafile/885793?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/25_MPa_Trial1.csv,885813,https://borealisdata.ca/api/access/datafile/885813?format=original,e2fd89026c0693664a7a3e40def1fd50,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/25_MPa_Trial1.csv,885769,https://borealisdata.ca/api/access/datafile/885769,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/4point5_MPa_Trial1.csv,885767,https://borealisdata.ca/api/access/datafile/885767?format=original,e325d356395dd01a6c406bc648ce0bbb,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/4point5_MPa_Trial1.csv,885730,https://borealisdata.ca/api/access/datafile/885730,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/dataretrieve.m,885799,https://borealisdata.ca/api/access/datafile/885799,ea7996639bcf271c3590fb5b26c94974,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/dataretrieve.m,885756,https://borealisdata.ca/api/access/datafile/885756?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/10_MPa_Trial2.csv,885786,https://borealisdata.ca/api/access/datafile/885786?format=original,ece833429f7e2a291d14a0fd407059fc,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/10_MPa_Trial2.csv,885808,https://borealisdata.ca/api/access/datafile/885808?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/40_MPa_Trial1.csv,885729,https://borealisdata.ca/api/access/datafile/885729?format=original,f045f96433b781ba2df08d372c162e97,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/40_MPa_Trial1.csv,885740,https://borealisdata.ca/api/access/datafile/885740,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/SEM_Coating_Thickness_Measurements.xlsx,885774,https://borealisdata.ca/api/access/datafile/885774?format=original,f2041688d178f08e673c8a237bf68300,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/SEM_Coating_Thickness_Measurements.xlsx,885754,https://borealisdata.ca/api/access/datafile/885754?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/6_MPa_Trial2.csv,885812,https://borealisdata.ca/api/access/datafile/885812?format=original,f2be6643e13e68b5807839ec6531f479,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/6_MPa_Trial2.csv,885751,https://borealisdata.ca/api/access/datafile/885751?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/getQuenchEndPos.m,885762,https://borealisdata.ca/api/access/datafile/885762,fa2fb86642aae8f10bd8e98de3cb9640,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/getQuenchEndPos.m,885786,https://borealisdata.ca/api/access/datafile/885786?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/10_MPa_Trial1.csv,885802,https://borealisdata.ca/api/access/datafile/885802?format=original,fa70cf9e968655c253b929884be0dbda,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/10_MPa_Trial1.csv,885728,https://borealisdata.ca/api/access/datafile/885728?format=original,False,False
